"Authorization is not allowed.","ნებართვა დაუშვებელია.",module,Magento_Paypal
"Payment Gateway is unreachable at the moment. Please use another payment option.","გადახდის კარიბჭე ამჟამად მიუწვდომელია. გთხოვთ გამოიყენოთ სხვა გადახდის ვარიანტი.",module,Magento_Paypal
"PayPal response hasn't required fields.","PayPal– ის პასუხს არ საჭიროებს ველები.",module,Magento_Paypal
"Something went wrong while processing your order.","თქვენი შეკვეთის დამუშავებისას რაღაც არასწორედ წარიმართა.",module,Magento_Paypal
"PayPal gateway has rejected request. %1","PayPal კარიბჭემ უარყო მოთხოვნა. %1",module,Magento_Paypal
"The PayPal gateway rejected the request. %1","PayPal კარიბჭემ უარყო მოთხოვნა. %1",module,Magento_Paypal
"I'm sorry - but we were not able to process your payment. Please try another payment method or contact us so we can assist you.","ვწუხვარ - მაგრამ ჩვენ ვერ შევძელით თქვენი გადასახადის დამუშავება. გთხოვთ, სცადოთ გადახდის სხვა მეთოდი ან დაგვიკავშირდით, რომ დაგეხმაროთ.",module,Magento_Paypal
"I'm sorry - but we are not able to complete your transaction. Please contact us so we can assist you.","ვწუხვარ - მაგრამ ჩვენ ვერ შევძელით თქვენი გარიგების დასრულება. გთხოვთ დაგვიკავშირდეთ, რომ დაგეხმაროთ.",module,Magento_Paypal
"A successful payment transaction has already been completed. Please, check if the order has been placed.","წარმატებული გადახდის გარიგება უკვე დასრულებულია. გთხოვთ, შეამოწმოთ თუ არა შეკვეთის განთავსება.",module,Magento_Paypal
"A match of the Shipping Address City, State, and Postal Code failed.","გადაზიდვის მისამართების ქალაქი, სახელმწიფო და საფოსტო კოდექსი ვერ მოხერხდა.",module,Magento_Paypal
"We can't place the order.","ჩვენ ვერ მოვათავსებთ შეკვეთას.",module,Magento_Paypal
"The payment method code is not set.","გადახდის მეთოდის კოდი არ არის მითითებული.",module,Magento_Paypal
"The reference ID is not set.","მითითების პირადობის მოწმობა არ არის მითითებული.",module,Magento_Paypal
"Unable to save Billing Agreement:","შეუძლებელია ბილინგის ხელშეკრულების დაზოგვა:",module,Magento_Paypal
Active,აქტიური,module,Magento_Paypal
Canceled,გაუქმდა,module,Magento_Paypal
"The customer ID is not set.","მომხმარებლის პირადობის მოწმობა არ არის მითითებული.",module,Magento_Paypal
"The Billing Agreement status is not set.","ბილინგის ხელშეკრულების სტატუსი დადგენილი არ არის.",module,Magento_Paypal
"The PayPal certificate does not exist.","PayPal სერთიფიკატი არ არსებობს.",module,Magento_Paypal
"We prefer PayPal (150 X 60)","ჩვენ ურჩევნია PayPal (150 X 60)",module,Magento_Paypal
"We prefer PayPal (150 X 40)","ჩვენ ურჩევნია PayPal (150 X 40)",module,Magento_Paypal
"Now accepting PayPal (150 X 60)","ახლა PayPal– ის მიღება (150 X 60)",module,Magento_Paypal
"Now accepting PayPal (150 X 40)","ახლა PayPal– ის მიღება (150 X 40)",module,Magento_Paypal
"Payments by PayPal (150 X 60)","გადახდები PayPal- ის მიერ (150 X 60)",module,Magento_Paypal
"Payments by PayPal (150 X 40)","გადახდები PayPal- ის მიერ (150 X 40)",module,Magento_Paypal
"Shop now using (150 X 60)","ახლა შეიძინეთ მაღაზია (150 X 60)",module,Magento_Paypal
"Shop now using (150 X 40)","ახლა შეიძინეთ მაღაზია (150 X 40)",module,Magento_Paypal
Dynamic,დინამიური,module,Magento_Paypal
Static,სტატიკური,module,Magento_Paypal
Shortcut,მალსახმობი,module,Magento_Paypal
"Acceptance Mark Image","მიღება Mark Image",module,Magento_Paypal
Authorization,ავტორიზაცია,module,Magento_Paypal
Sale,გაყიდვა,module,Magento_Paypal
Yes,დიახ,module,Magento_Paypal
No,არა,module,Magento_Paypal
"For Virtual Quotes Only","მხოლოდ ვირტუალური ქვოტებისთვის",module,Magento_Paypal
Auto,აუტო,module,Magento_Paypal
"Ask Customer","ჰკითხეთ მომხმარებელს",module,Magento_Paypal
Never,არასოდეს,module,Magento_Paypal
"IPN (Instant Payment Notification) Only","IPN (მყისიერი გადახდის შეტყობინება) მხოლოდ",module,Magento_Paypal
"API Signature","API ხელმოწერა",module,Magento_Paypal
"API Certificate","API სერთიფიკატი",module,Magento_Paypal
"The maximum number of child authorizations is reached.","მიღწეულია ბავშვთა უფლებამოსილების მაქსიმალური რაოდენობა.",module,Magento_Paypal
"We'll authorize the amount of %1 as soon as the payment gateway approves it.","ჩვენ დავუშვებთ% 1-ის ოდენობას, როგორც კი გადახდის კარიბჭე ამტკიცებს მას.",module,Magento_Paypal
"The authorized amount is %1.","უფლებამოსილი თანხა არის% 1.",module,Magento_Paypal
"A payer is not identified.","გადამხდელი არ არის დადგენილი.",module,Magento_Paypal
"Cannot get secure form URL from PayPal","ვერ მიიღებთ უსაფრთხო ფორმას URL PayPal– დან",module,Magento_Paypal
"Last Transaction ID","ბოლო გარიგების ID",module,Magento_Paypal
"This customer didn't include a confirmed address.","ამ მომხმარებელმა არ შეიტანა დადასტურებული მისამართი.",module,Magento_Paypal
"The payment is authorized but not settled.","გადახდა უფლებამოსილია, მაგრამ არ წყდება.",module,Magento_Paypal
"The payment eCheck is not cleared.","გადახდის eCeck არ არის გაწმენდილი.",module,Magento_Paypal
"The merchant holds a non-U.S. account and doesn't have a withdrawal mechanism.","ვაჭარი ფლობს აშშ-ს. ანგარიში და არ აქვს გაყვანის მექანიზმი.",module,Magento_Paypal
"The payment currency doesn't match any of the merchant's balances currency.","გადახდის ვალუტა არ შეესაბამება ვაჭრის ნაშთების არც ერთ ვალუტას.",module,Magento_Paypal
"The payment is pending while it is being reviewed by PayPal for risk.","გადახდა მიმდინარეობს მაშინ, როდესაც იგი განიხილავს PayPal– ს რისკის გათვალისწინებით.",module,Magento_Paypal
"The payment is pending because it was made to an email address that is not yet registered or confirmed.","გადახდა დასრულებულია, რადგან იგი გაკეთდა ელ.ფოსტის მისამართზე, რომელიც ჯერ არ არის რეგისტრირებული ან დადასტურებული.",module,Magento_Paypal
"The merchant account is not yet verified.","სავაჭრო ანგარიში ჯერ არ არის დამოწმებული.",module,Magento_Paypal
"The payment was made via credit card. In order to receive funds merchant must upgrade account to Business or Premier status.","გადახდა განხორციელდა საკრედიტო ბარათის საშუალებით. სახსრების მისაღებად ვაჭარმა უნდა განაახლოს ანგარიში ბიზნესის ან პრემიერ სტატუსის შესახებ.",module,Magento_Paypal
"Sorry, but something went wrong. Please contact PayPal customer service.","უკაცრავად, მაგრამ რაღაც არასწორედ წარიმართა. გთხოვთ, დაუკავშირდეთ PayPal მომხმარებელთა მომსახურებას.",module,Magento_Paypal
"A reversal has occurred on this transaction due to a chargeback by your customer.","ამ გარიგებაზე შეცვლა მოხდა თქვენი მომხმარებლის მიერ პასუხისმგებლობის გამო.",module,Magento_Paypal
"A reversal has occurred on this transaction due to your customer triggering a money-back guarantee.","ამ გარიგების შედეგად მოხდა შეცვლა იმის გამო, რომ თქვენს მომხმარებელს აქვს ფულის დაბრუნების გარანტია.",module,Magento_Paypal
"A reversal has occurred on this transaction due to a complaint about the transaction from your customer.","ამ გარიგებაზე შეცვლა მოხდა თქვენი მომხმარებლის მხრიდან გარიგების შესახებ საჩივრის გამო.",module,Magento_Paypal
"A reversal has occurred on this transaction because you have given the customer a refund.","ამ გარიგების შედეგად მოხდა შეცვლა, რადგან თქვენ მომხმარებელს დაუბრუნეთ ანაზღაურება.",module,Magento_Paypal
"Reversal of an adjustment.","კორექტირების შეცვლა.",module,Magento_Paypal
"Transaction reversal due to fraud detected by PayPal administrators.","გარიგების შეცვლა PayPal ადმინისტრატორების მიერ გამოვლენილი თაღლითობის გამო.",module,Magento_Paypal
"Transaction reversal by PayPal administrators.","გარიგების შეცვლა PayPal ადმინისტრატორების მიერ.",module,Magento_Paypal
"Reimbursement for a chargeback.","ანაზღაურება თანხის დაბრუნებისთვის.",module,Magento_Paypal
"Settlement of a chargeback.","ბრალდების მოგვარება.",module,Magento_Paypal
"A reversal has occurred on this transaction because of a customer dispute suspecting unauthorized spoof.","ამ გარიგების შედეგად მოხდა შეცვლა, რადგან მომხმარებელთა დავა ეჭვმიტანილი იყო უნებართვო გაფუჭება.",module,Magento_Paypal
"Buyer claims that he did not receive goods or service.","მყიდველი ირწმუნება, რომ მან არ მიიღო საქონელი ან მომსახურება.",module,Magento_Paypal
"Buyer claims that the goods or service received differ from merchant’s description of the goods or service.","მყიდველი ირწმუნება, რომ მიღებული საქონელი ან მომსახურება განსხვავდება ვაჭრის მიერ საქონლის ან მომსახურების აღწერილობისგან.",module,Magento_Paypal
"Buyer claims that he/she did not authorize transaction.","მყიდველი ირწმუნება, რომ მან არ დაუშვა გარიგება.",module,Magento_Paypal
"A case that has been resolved and close requires a reimbursement.","საქმე, რომელიც გადაწყდა და ახლოს არის, ანაზღაურებას მოითხოვს.",module,Magento_Paypal
"Buyer claims that a possible duplicate payment was made to the merchant.","მყიდველი ირწმუნება, რომ შესაძლო დუბლიკატი გადახდა განხორციელდა ვაჭრისთვის.",module,Magento_Paypal
"Buyer claims that the received merchandise is unsatisfactory, defective, or damaged.","მყიდველი ირწმუნება, რომ მიღებული საქონელი არადამაკმაყოფილებელი, დეფექტური ან დაზიანებულია.",module,Magento_Paypal
"Unknown reason. Please contact PayPal customer service.","უცნობი მიზეზი. გთხოვთ, დაუკავშირდეთ PayPal მომხმარებელთა მომსახურებას.",module,Magento_Paypal
"Payer ID","გადამხდელის პირადობის მოწმობა",module,Magento_Paypal
"Payer Email","გადამხდელის ელ.ფოსტა",module,Magento_Paypal
"Payer Status","გადამხდელის სტატუსი",module,Magento_Paypal
"Payer Address ID","გადამხდელის მისამართის ID",module,Magento_Paypal
"Payer Address Status","გადამხდელის მისამართი სტატუსი",module,Magento_Paypal
"Merchant Protection Eligibility","სავაჭრო ობიექტის დაცვა უფლებამოსილება",module,Magento_Paypal
"Triggered Fraud Filters","თაღლითობის ფილტრები",module,Magento_Paypal
"Last Correlation ID","ბოლო კორელაციის პირადობის მოწმობა",module,Magento_Paypal
"Address Verification System Response","მისამართის გადამოწმების სისტემის რეაგირება",module,Magento_Paypal
"CVV2 Check Result by PayPal","CVV2 შეამოწმეთ შედეგი PayPal– ის მიერ",module,Magento_Paypal
"AVS Street Match","AVS Street Match",module,Magento_Paypal
"AVS zip","AVS zip",module,Magento_Paypal
"International AVS response","საერთაშორისო AVS პასუხი",module,Magento_Paypal
"Buyer's Tax ID","მყიდველის საგადასახადო მოწმობა",module,Magento_Paypal
"Buyer's Tax ID Type","მყიდველის საგადასახადო პირადობის ტიპი",module,Magento_Paypal
Chargeback,ბარბარე,module,Magento_Paypal
Complaint,საჩივარი,module,Magento_Paypal
Dispute,დავა,module,Magento_Paypal
"Matched Address only (no ZIP)","მხოლოდ მისამართი (არა ZIP)",module,Magento_Paypal
"Matched Address only (no ZIP) International","მხოლოდ შესაბამისი მისამართი (არა ZIP) საერთაშორისო",module,Magento_Paypal
"No Details matched","დეტალები არ ემთხვევა",module,Magento_Paypal
"No Details matched. International","დეტალები არ ემთხვევა. საერთაშორისო",module,Magento_Paypal
"Exact Match.","ზუსტი მატჩი.",module,Magento_Paypal
"Exact Match. Address and Postal Code. International","ზუსტი მატჩი. მისამართი და საფოსტო კოდი. საერთაშორისო",module,Magento_Paypal
"Exact Match. Address and Postal Code. UK-specific","ზუსტი მატჩი. მისამართი და საფოსტო კოდი. დიდი ბრიტანეთის სპეციფიკური",module,Magento_Paypal
"N/A. Not allowed for MOTO (Internet/Phone) transactions","ნ / ა. დაუშვებელია MOTO (ინტერნეტი / ტელეფონი) გარიგებები",module,Magento_Paypal
"N/A. Global Unavailable","ნ / ა. გლობალური მიუწვდომელია",module,Magento_Paypal
"N/A. International Unavailable","ნ / ა. საერთაშორისო მიუწვდომელია",module,Magento_Paypal
"Matched five-digit ZIP only (no Address)","შედგენილია ხუთნიშნა ZIP (მისამართი არ არის)",module,Magento_Paypal
"Matched Postal Code only (no Address)","მხოლოდ საფოსტო კოდი (მისამართი არ არის)",module,Magento_Paypal
"N/A. Retry","ნ / ა. უკან",module,Magento_Paypal
"N/A. Service not Supported","ნ / ა. მომსახურება არ არის მხარდაჭერილი",module,Magento_Paypal
"N/A. Unavailable","ნ / ა. მიუწვდომელია",module,Magento_Paypal
"Matched whole nine-digit ZIP (no Address)","მთლიანი ცხრა ციფრიანი ZIP (მისამართი არ არის)",module,Magento_Paypal
"Yes. Matched Address and five-digit ZIP","დიახ. შესაბამისი მისამართი და ხუთნიშნა ZIP",module,Magento_Paypal
"All the address information matched","მისამართის ყველა ინფორმაცია შეესაბამება",module,Magento_Paypal
"None of the address information matched","მისამართის არცერთი ინფორმაცია არ ემთხვევა",module,Magento_Paypal
"Part of the address information matched","მისამართის ინფორმაციის ნაწილი შეესაბამება",module,Magento_Paypal
"N/A. The merchant did not provide AVS information","ნ / ა. ვაჭარმა არ მიაწოდა AVS ინფორმაცია",module,Magento_Paypal
"N/A. Address not checked, or acquirer had no response. Service not available","ნ / ა. მისამართი არ არის შემოწმებული, ან შემსყიდველს პასუხი არ გაუცია. მომსახურება არ არის ხელმისაწვდომი",module,Magento_Paypal
"Matched (CVV2CSC)","შესაბამისი (CVV2CSC)",module,Magento_Paypal
"No match","მატჩი არ არის",module,Magento_Paypal
"N/A. Not processed","ნ / ა. არ არის დამუშავებული",module,Magento_Paypal
"N/A. Service not supported","ნ / ა. მომსახურება არ არის მხარდაჭერილი",module,Magento_Paypal
"N/A. Service not available","ნ / ა. მომსახურება არ არის ხელმისაწვდომი",module,Magento_Paypal
"N/A. No response","ნ / ა. პასუხი არა",module,Magento_Paypal
"Matched (CVV2)","შესაბამისი (CVV2)",module,Magento_Paypal
"N/A. The merchant has not implemented CVV2 code handling","ნ / ა. ვაჭარს არ აქვს განხორციელებული CVV2 კოდების გატარება",module,Magento_Paypal
"N/A. Merchant has indicated that CVV2 is not present on card","ნ / ა. Merchant- მა აღნიშნა, რომ CVV2 ბარათზე არ არის წარმოდგენილი",module,Magento_Paypal
CNPJ,CNPJ,module,Magento_Paypal
CPF,CPF,module,Magento_Paypal
"Credit Card","საკრედიტო ბარათი",module,Magento_Paypal
ending,დასასრული,module,Magento_Paypal
expires,ამოიწურება,module,Magento_Paypal
"Note: %1","შენიშვნა:% 1",module,Magento_Paypal
"IPN ""%1"". Case type ""%2"". Case ID ""%3"" %4","IPN ""% 1"". საქმის ტიპი ""% 2"". საქმის პირადობის მოწმობა ""% 3""% 4",module,Magento_Paypal
"IPN ""%1"". A dispute has been resolved and closed. %2 Transaction amount %3.","IPN ""% 1"". დავა მოგვარდა და დაიხურა. %2 გარიგების თანხა% 3.",module,Magento_Paypal
"You notified customer about invoice #%1.","თქვენ აცნობეთ მომხმარებელს ინვოისის #% 1-ის შესახებ.",module,Magento_Paypal
"We cannot cancel this order.","ჩვენ არ შეგვიძლია ამ ბრძანების გაუქმება.",module,Magento_Paypal
"IPN ""%1"". %2 Transaction amount %3. Transaction ID: ""%4""","IPN ""% 1"". %2 გარიგების თანხა% 3. გარიგების ID: ""% 4""",module,Magento_Paypal
"You notified customer about creditmemo #%1.","თქვენ შეატყობინეთ მომხმარებელს credemo #% 1-ის შესახებ.",module,Magento_Paypal
"IPN ""%1""","IPN ""% 1""",module,Magento_Paypal
"Payflow PNREF: #%1.","Payflow PNREF: #% 1.",module,Magento_Paypal
"Unable to fetch transaction details.","შეუძლებელია გარიგების დეტალების მოპოვება.",module,Magento_Paypal
"Invalid method %1::%2","არასწორი მეთოდი% 1:% 2",module,Magento_Paypal
"Transaction has been declined","გარიგება შემცირდა",module,Magento_Paypal
"Payment can't be accepted since transaction was rejected by merchant.","გადახდა ვერ მიიღება მას შემდეგ, რაც გარიგება უარყო ვაჭარმა.",module,Magento_Paypal
"We cannot send the new order email.","ჩვენ არ შეგვიძლია გავაგზავნოთ ახალი შეკვეთის ელ.ფოსტა.",module,Magento_Paypal
"Payment error. %value was not found.","გადახდის შეცდომა. ვერ იქნა ნაპოვნი% ღირებულება.",module,Magento_Paypal
"The verification transaction can't be voided. ","გადამოწმების გარიგების გაუქმება შეუძლებელია. ",module,Magento_Paypal
"You need an authorization transaction to void.","თქვენ გჭირდებათ ავტორიზაციის გარიგების ბათილად ცნობა.",module,Magento_Paypal
"We can't issue a refund transaction because there is no capture transaction.","ჩვენ არ შეგვიძლია გამოვიტანოთ დაბრუნების გარიგება, რადგან არ არსებობს დატყვევებული გარიგება.",module,Magento_Paypal
"We cannot create a target file for reading reports.","ჩვენ ვერ შევქმნით მიზნობრივ ფაილს მოხსენებების წასაკითხად.",module,Magento_Paypal
"Report Date","მოხსენების თარიღი",module,Magento_Paypal
"Merchant Account","სავაჭრო ანგარიში",module,Magento_Paypal
"Transaction ID","გარიგების ID",module,Magento_Paypal
"Invoice ID","ინვოისის ID",module,Magento_Paypal
"PayPal Reference ID","PayPal Reference ID",module,Magento_Paypal
"PayPal Reference ID Type","PayPal მითითების ID ტიპის",module,Magento_Paypal
"Event Code","ღონისძიების კოდი",module,Magento_Paypal
Event,ღონისძიება,module,Magento_Paypal
"Start Date",დაწყება,module,Magento_Paypal
"Finish Date","დასრულების თარიღი",module,Magento_Paypal
"Debit or Credit","დებიტი ან კრედიტი",module,Magento_Paypal
"Gross Amount","მთლიანი თანხა",module,Magento_Paypal
"Fee Debit or Credit","საფასური დებიტი ან კრედიტი",module,Magento_Paypal
"Fee Amount","საფასურის ოდენობა",module,Magento_Paypal
Custom,საბაჟო,module,Magento_Paypal
"Order ID","შეუკვეთეთ პირადობის მოწმობა",module,Magento_Paypal
"Preapproved Payment ID","წინასწარ გადახდილი პირადობის მოწმობა",module,Magento_Paypal
"Subscription ID","გამოწერის პირადობის მოწმობა",module,Magento_Paypal
Credit,კრედიტი,module,Magento_Paypal
Debit,დებიტი,module,Magento_Paypal
"ACH Deposit (Hold for Dispute or Other Investigation)","ACH ანაბარი (გამართულია დისპეტჩერიზაციისთვის ან სხვა გამოძიებისთვის)",module,Magento_Paypal
"ACH Deposit (Reversal)","ACH ანაბარი (Reversal)",module,Magento_Paypal
"ACH Funding for Funds Recovery from Account Balance","ACH დაფინანსება ფონდების აღდგენა ანგარიშის ბალანსიდან",module,Magento_Paypal
"ACH Withdrawal","ACH გაყვანა",module,Magento_Paypal
"Account-to-Account Payment, initiated by PayPal","ანგარიში-ანგარიშის გადახდა, ინიცირებული PayPal",module,Magento_Paypal
"Auction Payment other than through eBay","აუქციონის გადახდა eBay– ის გარდა",module,Magento_Paypal
AutoSweep,AutoSweep,module,Magento_Paypal
"Available Balance","ხელმისაწვდომი ბალანსი",module,Magento_Paypal
"Balance Manager Account Bonus","ბალანსის მენეჯერი ანგარიში ბონუსი",module,Magento_Paypal
"Bonus for first ACH Use","Bonus პირველი ACH გამოყენებისთვის",module,Magento_Paypal
"Buyer Credit Payment","მყიდველის საკრედიტო გადახდა",module,Magento_Paypal
Charge-off,დატვირთვა,module,Magento_Paypal
"Coupon Redemption","კუპონის გამოსყიდვა",module,Magento_Paypal
"Currency Conversion required to cover negative balance","ვალუტის კონვერტაცია საჭიროა უარყოფითი ბალანსის დასაფარად",module,Magento_Paypal
"Debit Card Cash Back","სადებეტო ბარათის ნაღდი უკან",module,Magento_Paypal
"Debit Card Transaction","სადებეტო ბარათის გარიგება",module,Magento_Paypal
"Direct Payment API","პირდაპირი გადახდის API",module,Magento_Paypal
"EFT Funding (German banking)","EFT დაფინანსება (გერმანული ბანკი)",module,Magento_Paypal
"Express Checkout APIs","გამოხატეთ Checkout API",module,Magento_Paypal
"Fee Reversal",საფასური,module,Magento_Paypal
"Fee: Foreign ACH Withdrawal","საფასური: უცხოური ACH გაყვანა",module,Magento_Paypal
"Fee: Mass Pay Request","საფასური: მასობრივი მოთხოვნა",module,Magento_Paypal
"Fee: Web Site Payments Pro Account Monthly","საფასური: ვებ საიტის გადახდები Pro ანგარიში ყოველთვიურად",module,Magento_Paypal
"Fee: WorldLink Check Withdrawal","საფასური: WorldLink Check განაღდება",module,Magento_Paypal
Funding,დაფინანსება,module,Magento_Paypal
"General (Authorization)","ზოგადი (ავტორიზაცია)",module,Magento_Paypal
"General (Dividend)","ზოგადი (დივიდენდი)",module,Magento_Paypal
"General (Funds Transfer from PayPal Account to Another)","გენერალი (სახსრების გადარიცხვა PayPal ანგარიშიდან მეორეზე)",module,Magento_Paypal
"General (Purchase with a credit card)","ზოგადი (შესყიდვა საკრედიტო ბარათით)",module,Magento_Paypal
"General Adjustment without businessrelated event","ზოგადი რეგულირება ბიზნესთან დაკავშირებული მოვლენის გარეშე",module,Magento_Paypal
"General Currency Conversion","ზოგადი ვალუტის კონვერტაცია",module,Magento_Paypal
"General Funding of PayPal Account ","PayPal ანგარიშის ზოგადი დაფინანსება ",module,Magento_Paypal
"General Redemption","ზოგადი გამოსყიდვა",module,Magento_Paypal
"General Withdrawal from PayPal Account","გენერალური განაღდება PayPal ანგარიშიდან",module,Magento_Paypal
"General. Product no longer supported","გენერალი. პროდუქტი აღარ არის მხარდაჭერილი",module,Magento_Paypal
"General: Use of PayPal account for purchasing as well as receiving payments","ზოგადი: PayPal ანგარიშის გამოყენება როგორც შესყიდვისთვის, ასევე გადახდების მისაღებად",module,Magento_Paypal
"General: Withdrawal from PayPal Account","ზოგადი: ამოღება PayPal ანგარიშიდან",module,Magento_Paypal
"General: Withdrawal to Non-Bank Entity","გენერალი: გაყვანა არასაბანკო ორგანოში",module,Magento_Paypal
"General: adjustment of a type not belonging to the other T12xx categories","ზოგადი: ტიპის რეგულირება, რომელიც არ მიეკუთვნება T12xx სხვა კატეგორიებს",module,Magento_Paypal
"General: bonus of a type not belonging to the other T08xx categories","ზოგადი: ტიპის ბონუსი, რომელიც არ მიეკუთვნება T08xx სხვა კატეგორიებს",module,Magento_Paypal
"General: event not yet categorized","ზოგადი: ღონისძიება ჯერ არ არის კატეგორიული",module,Magento_Paypal
"General: non-payment fee of a type not belonging to the other T01xx categories","ზოგადი: ტიპის გადასახადის გადასახადი, რომელიც არ მიეკუთვნება T01xx სხვა კატეგორიებს",module,Magento_Paypal
"General: received payment of a type not belonging to the other T00xx categories","ზოგადი: მიიღო ტიპის გადახდა, რომელიც არ მიეკუთვნება T00xx სხვა კატეგორიებს",module,Magento_Paypal
"General: reversal of a type not belonging to the other T11xx categories","ზოგადი: ტიპის შეცვლა, რომელიც არ მიეკუთვნება T11xx სხვა კატეგორიებს",module,Magento_Paypal
"General: temporary hold of a type not belonging to the other T15xx categories","ზოგადი: ტიპის დროებითი შენახვა, რომელიც არ მიეკუთვნება სხვა T15xx კატეგორიებს",module,Magento_Paypal
"Gift Certificate Payment: purchase of Gift Certificate","საჩუქრის სერთიფიკატის გადახდა: საჩუქრის სერთიფიკატის შეძენა",module,Magento_Paypal
"Gift Certificate Redemption","საჩუქრის სერთიფიკატი გამოსყიდვა",module,Magento_Paypal
"Hidden Virtual PayPal Debit Card Transaction","დამალული ვირტუალური PayPal Debit ბარათის გარიგება",module,Magento_Paypal
"Hold for Dispute Investigation","გამართეთ დავის გამოძიებისთვის",module,Magento_Paypal
Incentive,წამახალისებელი,module,Magento_Paypal
"Mass Pay Payment","მასობრივი გადახდა",module,Magento_Paypal
"Merchant Referral Bonus","სავაჭრო რეფერალური ბონუსი",module,Magento_Paypal
"Mobile Payment (made via a mobile phone)","მობილური გადახდა (გაკეთებულია მობილური ტელეფონის საშუალებით)",module,Magento_Paypal
"Negative Balance","ნეგატიური ბალანსი",module,Magento_Paypal
"Open Authorization","ღია ავტორიზაცია",module,Magento_Paypal
"PayPal Balance Manager function of PayPal account","PayPal ბალანსის მენეჯერის ფუნქცია PayPal ანგარიში",module,Magento_Paypal
"PayPal Buyer Warranty Bonus","PayPal Buyer Warranty Bonus",module,Magento_Paypal
"PayPal Debit Card Cash Advance","PayPal Debit Card Cash Advance",module,Magento_Paypal
"PayPal Debit Card Withdrawal from ATM","PayPal Debit ბარათის განაღდება ბანკომატიდან",module,Magento_Paypal
"PayPal Protection Bonus","PayPal დაცვის ბონუსი",module,Magento_Paypal
"Payment Refund initiated by merchant","ვაჭრის მიერ ინიცირებული ანაზღაურება",module,Magento_Paypal
"Points Incentive Redemption","წერტილები წამახალისებელი გამოსყიდვა",module,Magento_Paypal
"Postage Payment to either USPS or UPS","საფოსტო გადასახადი ან USPS ან UPS",module,Magento_Paypal
"Preapproved Payment (BillUser API, either sent or received","წინასწარი გადახდა (BillUser API, ან გაგზავნილი ან მიღებული)",module,Magento_Paypal
Reauthorization,ავტორიზაცია,module,Magento_Paypal
"Reimbursement of Chargeback","გადასახადის ანაზღაურება",module,Magento_Paypal
Reversal,საპირისპირო,module,Magento_Paypal
"Reversal of General Account Hold","ზოგადი ანგარიშის მფლობელის შეცვლა",module,Magento_Paypal
"Reversal of Points Usage","ქულების გამოყენება",module,Magento_Paypal
"Reversal of hold for Dispute Investigation","დისპეტჩერიზაციის გამოძიებისთვის ჩატარების შეცვლა",module,Magento_Paypal
"Reward Voucher Redemption","ჯილდო Voucher გამოსყიდვა",module,Magento_Paypal
"Settlement Consolidation","განსახლების კონსოლიდაცია",module,Magento_Paypal
"Subscription Payment, either payment sent or payment received","გამოწერის გადახდა, ან გაგზავნილი გადახდა ან მიღებული გადახდა",module,Magento_Paypal
"User-initiated Currency Conversion","მომხმარებლის მიერ ინიცირებული ვალუტის კონვერტაცია",module,Magento_Paypal
"Virtual PayPal Debit Card Transaction","ვირტუალური PayPal Debit ბარათის გარიგება",module,Magento_Paypal
"Virtual Terminal Payment","ვირტუალური ტერმინალის გადახდა",module,Magento_Paypal
Void,ხმაური,module,Magento_Paypal
"WorldLink Withdrawal","WorldLink გაყვანა",module,Magento_Paypal
"eBay Auction Payment","eBay აუქციონის გადახდა",module,Magento_Paypal
"The PayPal certificate file is empty.","PayPal სერთიფიკატის ფაილი ცარიელია.",module,Magento_Paypal
"Header (center)","სათაური (ცენტრი)",module,Magento_Paypal
"Sidebar (right)","გვერდითი (მარჯვნივ)",module,Magento_Paypal
"Near PayPal Credit checkout button","PayPal საკრედიტო შემოწმების ღილაკის მახლობლად",module,Magento_Paypal
Gold,ოქრო,module,Magento_Paypal
Blue,ცისფერი,module,Magento_Paypal
Silver,ვერცხლი,module,Magento_Paypal
Black,შავი,module,Magento_Paypal
Vertical,ვერტიკალური,module,Magento_Paypal
Horizontal,ჰორიზონტალური,module,Magento_Paypal
Pill,აბი,module,Magento_Paypal
Rectangle,მართკუთხედი,module,Magento_Paypal
Checkout,შემოწმება,module,Magento_Paypal
Pay,გადაიხადე,module,Magento_Paypal
"Buy Now","იყიდეთ ახლა",module,Magento_Paypal
PayPal,PayPal,module,Magento_Paypal
Installment,ინსტალაცია,module,Magento_Paypal
"--Please Select--","--გთხოვთ აირჩიოთ-",module,Magento_Paypal
Daily,ყოველდღიურად,module,Magento_Paypal
"Every 3 days","ყოველ 3 დღეში",module,Magento_Paypal
"Every 7 days","ყოველ 7 დღეში",module,Magento_Paypal
"Every 10 days","ყოველ 10 დღეში",module,Magento_Paypal
"Every 14 days","ყოველ 14 დღეში",module,Magento_Paypal
"Every 30 days","ყოველ 30 დღეში",module,Magento_Paypal
"Every 40 days","ყოველ 40 დღეში",module,Magento_Paypal
"No Logo","არა ლოგო",module,Magento_Paypal
White,თეთრი,module,Magento_Paypal
"White No Border","თეთრი საზღვარი არა",module,Magento_Paypal
Gray,ნაცრისფერი,module,Magento_Paypal
Monochrome,მონოქრომული,module,Magento_Paypal
Grayscale,ნაცრისფერი,module,Magento_Paypal
Left,მარცხნივ,module,Magento_Paypal
Right,მარჯვნივ,module,Magento_Paypal
Top,ტოპ,module,Magento_Paypal
Primary,დაწყებითი,module,Magento_Paypal
Alternative,ალტერნატივა,module,Magento_Paypal
Inline,ხაზგარეშე,module,Magento_Paypal
